0.80148503, 0.71000513
0.59336270, 0.84445800
0.14231473, 0.83831409
0.12358245, 0.97004032
0.15867681, 0.95081175
0.07509629, 0.47858250
0.23656429, 0.94323902
0.24226776, 0.87950892
0.14869187, 0.91860801
0.15815503, 0.97107970
0.27739494, 0.54928565
0.55943453, 0.86363125
0.42963624, 0.93444305
0.22467496, 0.94200410
0.69616400, 0.65188712
0.15175036, 0.62440256
0.60823532, 0.56511747
0.26054399, 0.95483956
0.62270439, 0.80878422
0.52924575, 0.81780063
0.42730267, 0.93257270
0.64245141, 0.92259365
0.13091364, 0.92916801
0.25910120, 0.91835977
0.27837439, 0.93079621
0.18346530, 0.80772094
0.21432552, 0.81024179
0.74983374, 0.88273824
0.40076687, 0.61048361
0.13785041, 0.95470253
0.03591726, 0.97257275
0.43083099, 0.88282311
0.28245561, 0.94671986
0.16993736, 0.91647865
0.23986376, 0.89203974
0.34570650, 0.93659201
0.69048358, 0.62386731
0.65869340, 0.64678340
0.32429202, 0.92351964
0.47548977, 0.79469056
0.35864289, 0.72492568
0.36640989, 0.76917882
0.43670936, 0.71180353
0.12150403, 0.86058322
0.96835978, 0.65032228
0.26541683, 0.44927303
0.34553292, 0.79092340
0.51957578, 0.60608396
0.27334576, 0.96703737
0.15087248, 0.96100554
0.37120271, 0.88472042
0.14072141, 0.76648133
0.30233921, 0.60528139
0.54309890, 0.91935570
0.43244204, 0.89526878
0.39411788, 0.89791661
0.34787224, 0.91402397
0.58322288, 0.97236728
0.37561345, 0.62599073
0.28802718, 0.95598041
0.29541310, 0.86199152
0.36993849, 0.76937915
1.36914672, 0.75607116
0.86955968, 0.83580735
0.27324348, 0.97116099
0.12344001, 0.98218343
0.09654219, 0.96870458
0.43574972, 0.68613261
0.82680946, 0.87215621
0.17105931, 0.97797181
1.06056472, 0.78216452
0.18528802, 0.94955262
0.24714153, 0.88135072
0.29806264, 0.68526589
0.71502309, 0.87813396
0.17137275, 0.97540956
0.01113369, 0.56851196
0.28229945, 0.75842671
0.21420990, 0.97345055
0.68407855, 0.80712049
0.10567897, 0.94283887
0.35837826, 0.70142685
0.04373528, 0.71969548
0.27026825, 0.93503625
0.15690048, 0.84396383
0.02254347, 0.99162618
0.95119169, 0.75123305
0.44903499, 0.81004747
0.35729748, 0.87782485
0.41974871, 0.93192505
0.49928534, 0.82245523
0.19387574, 0.95386972
0.06892708, 0.92423568
0.05899781, 0.99029636
0.14634652, 0.92829132
0.42484314, 0.75838319
1.37950545, 0.72080662
0.08855551, 0.87916153
0.29834996, 0.80384928
0.21358323, 0.80300325
0.39095855, 0.91945096
0.40889499, 0.93314729
0.12195567, 0.79780329
0.27938478, 0.82254305
0.23300368, 0.95769641
0.59910282, 0.74914746
0.47903317, 0.52284249
0.24168317, 0.88019524
0.24995424, 0.97330651
0.18105893, 0.97020011
0.31555211, 0.93573301
0.11704956, 0.89720843
0.77262586, 0.86973256
0.66619581, 0.65716245
0.50409655, 0.70133810
0.02984022, 0.73348224
0.49370965, 0.85963180
0.59357863, 0.86523797
0.39464510, 0.85114253
0.31098302, 0.91016540
0.38045398, 0.87679021
0.12436181, 0.74187402
0.18185421, 0.96802578
1.07953958, 0.84003746
0.09366657, 0.89015755
0.44017904, 0.90493720
1.00282580, 0.66578379
0.15716336, 0.78287295
0.22018494, 0.85092222
0.12112774, 0.89576408
0.30196302, 0.94793957
0.48045507, 0.81965037
0.17595503, 0.92039321
0.29924565, 0.94420304
0.48669823, 0.83711713
0.15684037, 0.89432801
0.34900932, 0.68271529
0.67682406, 0.50389095
0.21258134, 0.87088691
0.11047027, 0.83847765
0.14163280, 0.97226253
0.21143428, 0.94584412
0.17792989, 0.96263279
0.18783602, 0.63052029
0.14066880, 0.53176604
1.07860444, 0.70508039
0.11901908, 0.69909556
0.37223506, 0.92155898
0.39385972, 0.92142844
0.17957439, 0.98202615
0.41638366, 0.87345118
0.65417737, 0.75366272
0.14162533, 0.99036855
0.11002251, 0.98223838
0.07298434, 0.90849110
0.39582946, 0.96550383
0.22893648, 0.95884972
0.15026127, 0.76643336
0.31538710, 0.83729443
0.28072412, 0.85867722
0.36549065, 0.75574892
0.21354854, 0.89377869
0.46092602, 0.86459616
0.26633816, 0.90482057
0.41471478, 0.88605653
0.87669967, 0.62898724
0.30667493, 0.83349928
0.32667839, 0.93654455
0.03035246, 0.92515113
0.26178411, 0.65688878
0.13937384, 0.96343293
0.60977940, 0.87251003
0.91826739, 0.50581712
0.82265455, 0.67447432
0.02235969, 0.92188048
0.50112111, 0.61488733
0.34130269, 0.91231600
0.08701734, 0.75274730
0.83859693, 0.57127475
0.25044656, 0.89807008
0.23371484, 0.93894699
0.03298194, 0.81501711
0.19406400, 0.94539181
0.57698288, 0.89660036
0.24066863, 0.95771758
0.48276135, 0.87437415
0.25341285, 0.90085037
0.20651279, 0.93715446
0.38267346, 0.70217186
0.17509877, 0.76757955
0.10061939, 0.95378466
0.34530784, 0.85332014
0.32907762, 0.91455714
0.25126396, 0.81022849
0.06535375, 0.78891289
0.11488943, 0.95789536
0.54302569, 0.85041568
0.40344493, 0.66083824
0.52184071, 0.69587439
0.05404757, 0.60874808
0.66558877, 0.82160364
0.02090171, 0.84262365
0.37538684, 0.89658232
0.20320513, 0.94718640
0.03725909, 0.90218895
0.70864582, 0.67378838
0.33389232, 0.65724640
0.74876170, 0.79686795
0.16959880, 0.88991557
0.40613846, 0.89992295
0.96018910, 0.82513869
0.06025234, 0.92171080
0.24575829, 0.84637149
1.11881718, 0.79331934
0.03816043, 0.74905435
0.35632923, 0.76002120
0.29259447, 0.65738051
0.18691445, 0.78782545
0.27441289, 0.84782905
0.24248078, 0.77325117
0.36184383, 0.85331037
0.39495230, 0.68699536
0.02423549, 0.84422299
0.23481157, 0.84684452
0.22694631, 0.95392903
0.17218358, 0.93969477
0.16322109, 0.78320411
0.35057636, 0.88829841
0.26480556, 0.91829694
0.23175133, 0.95523651
0.34656336, 0.92943300
0.11108954, 0.95869257
0.10548686, 0.94730394
0.44732415, 0.88255637
0.18472329, 0.93303103
0.07690847, 0.68915227
0.11364575, 0.49069513
0.09188873, 0.90543074
0.10733939, 0.58710159
0.26417624, 0.83980599
1.05858445, 0.71086937
0.03943327, 0.92121540
0.26428811, 0.75905289
0.55604097, 0.64773792
0.25161922, 0.82554008
0.02550099, 0.59495916
0.16352775, 0.97671799
0.29218269, 0.96577453
0.08966441, 0.87237140
0.90941126, 0.71575854
0.19536163, 0.66622759
1.04389461, 0.81132536
0.32825079, 0.83216921
0.29640484, 0.96323795
0.11751272, 0.60138052
0.30369197, 0.92059803
0.53269160, 0.92988702
0.56469552, 0.90388919
0.91506457, 0.80520215
0.58562378, 0.79175942
0.49342639, 0.80588704
0.03633954, 0.81063679
0.00886308, 0.57946966
0.03689977, 0.72166868
0.27564582, 0.86095308
0.36744769, 0.82837741
0.70724031, 0.88289657
1.24925124, 0.81648108
0.36334756, 0.93511669
0.83946269, 0.89461000
0.67574834, 0.87515927
0.05305416, 0.66596821
0.82786810, 0.71651328
0.21796988, 0.36625384
0.08377424, 0.52542584
0.72408565, 0.87360249
0.89224540, 0.74854840
0.08729008, 0.71335805
0.23624268, 0.91044792
1.00446893, 0.64917311
0.58160517, 0.89535532
0.12757006, 0.97177691
0.65654162, 0.71330304
0.07900795, 0.88306123
0.77189081, 0.73098287
0.25401353, 0.84903579
0.14715290, 0.95136088
0.21973345, 0.81887518
0.41621788, 0.91573466
0.66419672, 0.83071667
0.27433862, 0.87351293
0.68090479, 0.91405059
0.51967921, 0.86648919
0.01634268, 0.50092405
0.49072998, 0.88992706
0.10514521, 0.96134085
0.34925228, 0.82706082
0.23199841, 0.85528564
0.57976688, 0.84281067
0.33942880, 0.81058041
0.09250733, 0.94289414
0.81146248, 0.70893099
0.09559088, 0.65680376
0.73228353, 0.88831197
0.06298990, 0.84851845
0.36025329, 0.72885507
0.34810554, 0.91841683
0.28046698, 0.87818680
0.36980005, 0.71739771
0.30195385, 0.93764909
0.04167856, 0.72699229
0.36484096, 0.90210611
0.13971056, 0.97118672
0.29770052, 0.92249761
0.09982547, 0.92996296
0.87932227, 0.74935028
0.15911973, 0.76815202
0.21106047, 0.91784459
0.51204977, 0.92269377
0.24185569, 0.83487678
0.28806443, 0.91774426
0.50312206, 0.81218457
0.42426744, 0.91604889
0.49099931, 0.81322754
0.53889398, 0.86948923
0.85231708, 0.60506795
0.76014707, 0.83275451
0.61469791, 0.78329721
0.13884720, 0.97653425
0.03105380, 0.64435571
0.06507461, 0.59807953
0.50414316, 0.81363894
0.22192097, 0.93654198
0.49530948, 0.90367020
1.01703275, 0.76876255
0.24779078, 0.85807765
0.90903016, 0.83162674
0.19808735, 0.94325974
0.33783093, 0.94167116
0.42165951, 0.64453956
0.75577111, 0.81952078
0.82702860, 0.76100889
0.21017052, 0.97149980
0.57681310, 0.82668274
0.98398905, 0.77312699
0.27010755, 0.93602281
0.33949402, 0.87608040
0.60098800, 0.67545525
0.64114863, 0.92806924
0.28820671, 0.83570941
0.02036036, 0.86736498
0.97260978, 0.72301231
0.59806863, 0.90627994
0.44780928, 0.87719789
0.53598769, 0.89828829
0.67553241, 0.88958028
0.37670750, 0.95034056
0.37127119, 0.87228659
0.21525563, 0.76623736
0.03659117, 0.76058458
0.53208331, 0.86855598
0.66541070, 0.60132425
0.23904219, 0.96869052
0.15188754, 0.90462221
0.02453088, 0.99105706
0.51204031, 0.70311686
0.31534294, 0.90496058
0.15629008, 0.84249369
0.44208821, 0.88543193
0.03595153, 0.95373145
0.39496915, 0.60555082
0.36526073, 0.94031830
0.61291922, 0.86415633
1.20481793, 0.68311116
0.37431719, 0.63587461
0.22809871, 0.95367918
0.26687628, 0.86324893
0.12501369, 0.75864932
0.25362249, 0.90785374
0.29734806, 0.89276006
0.69221472, 0.80627443
0.13632890, 0.84621995
0.41000540, 0.93788503
0.27559255, 0.90394446
0.50672363, 0.82002094
0.62644095, 0.79360955
0.52371421, 0.94124811
0.10722709, 0.76035330
0.22796318, 0.91535964
0.36921005, 0.82277848
0.28433213, 0.93630550
0.15572191, 0.98989376
0.64005614, 0.84702948
0.39829547, 0.96598396
0.08093421, 0.57081129
0.17711797, 0.73732764
0.30462507, 0.93975633
0.37326678, 0.82193638
0.35691094, 0.87721381
0.05878412, 0.89034748
0.33801820, 0.81123396
0.44005504, 0.83957742
0.58139502, 0.71231745
0.79627782, 0.69373992
0.14582607, 0.64622543
0.38881686, 0.73464622
0.25979155, 0.87682474
0.40971763, 0.91108978
0.39927009, 0.89212209
0.90088146, 0.68294058
0.75394334, 0.68140856
0.35154957, 0.93409735
0.33586689, 0.88277352
0.11169403, 0.78279796
0.08737215, 0.86836875
0.48202346, 0.89529413
1.40217347, 0.73206226
0.15959396, 0.96825856
0.72834608, 0.77283155
0.43578167, 0.91415977
0.35748878, 0.94776838
0.23411745, 0.84794816
0.43622307, 0.58942368
0.37349176, 0.90713410
0.57013310, 0.73434514
0.21703090, 0.69124917
0.13312998, 0.82884374
0.06278909, 0.88119656
0.26973388, 0.94457630
0.30298764, 0.91492201
0.32942081, 0.93515737
0.36411001, 0.94095374
0.03381708, 0.93688886
0.99910535, 0.72801383
0.32376903, 0.94452979
0.80895452, 0.78107399
0.21560972, 0.93787293
0.35901424, 0.91449113
0.51486944, 0.93662100
0.90047577, 0.69454674
0.29808765, 0.95768516
0.46581794, 0.93011558
0.41626533, 0.91482297
0.50974460, 0.91463298
0.00346727, 0.99760533
0.24627838, 0.89756923
0.26493848, 0.91847313
0.21218027, 0.93622604
0.60543786, 0.88003082
0.38182924, 0.91408049
0.43988572, 0.94734758
0.43830252, 0.85028455
0.20849078, 0.92831408
0.64840987, 0.93050751
1.40719749, 0.78686753
1.22398324, 0.70496856
0.39754193, 0.91710264
1.06493039, 0.82124674
0.04414454, 0.74242987
0.08234049, 0.93966328
0.03719550, 0.88045057
0.05016770, 0.63784837
0.01205560, 0.99870933
0.65993713, 0.57070489
0.37210879, 0.62780960
0.35665571, 0.73086083
0.23814479, 0.98138213
0.36031038, 0.88315188
0.14552450, 0.95119133
0.24508771, 0.75220035
0.27536398, 0.86051730
0.18093574, 0.96455749
0.37435547, 0.92897382
0.61327415, 0.90103599
0.25044403, 0.90471870
0.62219226, 0.93538280
0.41160546, 0.91943291
0.74943546, 0.87586238
0.54830629, 0.93907850
0.19879322, 0.96543245
0.13650754, 0.95605802
0.35376239, 0.92391956
0.16793672, 0.93853423
0.16031580, 0.94372582
0.30653502, 0.91093163
0.21543833, 0.93605906
0.26452157, 0.87850906
1.12441657, 0.85184778
0.30198174, 0.94061349
0.30734346, 0.72530459
0.79958271, 0.88273640
0.57319440, 0.95390506
0.26476397, 0.88288556
0.25094817, 0.93930781
0.30151524, 0.97703223
0.29650936, 0.95595097
0.24019827, 0.78925664
0.13901362, 0.94449325
0.91336779, 0.71208346
0.16286611, 0.93171529
0.52047395, 0.48689078
0.14415354, 0.58168358
0.28516550, 0.94698501
0.34012038, 0.90207845
0.22601148, 0.67150853
0.18465284, 0.78565235
0.79051591, 0.71245835
0.15825523, 0.84262358
0.41034059, 0.76669861
0.34835874, 0.95135623
0.84444927, 0.78046585
0.13880719, 0.95031018
0.08749509, 0.51545825
0.75527695, 0.73140768
0.22650782, 0.95284838
0.82596187, 0.75357197
0.68818238, 0.76410957
0.17527888, 0.92459302
0.55843871, 0.69819903
0.22291271, 0.82118098
1.03664491, 0.62592351
0.70094727, 0.81795000
0.22127507, 0.96869972
0.42631561, 0.70652377
0.01864455, 0.99257057
0.22736441, 0.93665698
0.41017542, 0.84927323
0.54048388, 0.91311785
0.23113654, 0.71979211
0.35789572, 0.63910089
0.55457973, 0.83435926
0.14212476, 0.90028666
0.21647392, 0.87566024
0.44276202, 0.75464540
0.09549783, 0.72043130
0.19177176, 0.64861012
0.76303268, 0.78228845
0.89184502, 0.81558497
0.34160991, 0.89975809
0.12103623, 0.95628899
0.15783327, 0.88418839
0.51411171, 0.74319052
0.91505442, 0.78282427
0.23112185, 0.75446584
0.11101810, 0.95383914
0.69475891, 0.83557912
0.07896285, 0.91630996
0.02810397, 0.50299598
0.57092360, 0.84551144
0.15537621, 0.96149206
0.66911415, 0.70292423
0.70647406, 0.77828114
0.17137703, 0.96093394
0.25027664, 0.76975366
0.20317759, 0.95588888
0.51679299, 0.91982440
0.39291778, 0.90614459
0.01929041, 0.99278933
0.33555338, 0.68698882
0.45610098, 0.92374725
0.54407255, 0.92795861
0.24628569, 0.83325838
0.72891903, 0.88447974
0.73179831, 0.89602173
0.23132237, 0.93065554
0.29969204, 0.92621104
1.53866075, 0.68467077
0.23553451, 0.75625450
0.12327848, 0.97224065
0.47743185, 0.71558219
0.24067839, 0.89842404
0.18486201, 0.95428407
0.56087244, 0.88829256
0.59592430, 0.82147981
0.26265290, 0.72840777
0.96749291, 0.73757128
0.40349918, 0.81782936
0.37599383, 0.80399691
0.31599465, 0.65139418
0.07994988, 0.75527594
0.26599630, 0.91659035
0.52841478, 0.84538324
0.06348597, 0.77501596
0.94184373, 0.85062457
0.32416189, 0.90928398
0.67313993, 0.88151202
0.48684366, 0.86373159
0.79305498, 0.47094353
0.45331446, 0.61537948
0.70878253, 0.86022812
0.94699953, 0.81979227
0.71425005, 0.88276379
0.53982362, 0.91142779
0.56818095, 0.84356677
0.23158037, 0.93371578
0.34293795, 0.85280281
0.26080958, 0.95455541
0.59166471, 0.88500101
0.01948963, 0.99816533
0.33308440, 0.87184851
0.45601511, 0.93433277
0.41292356, 0.68198277
0.27017032, 0.94530157
0.11218041, 0.77468690
0.21796441, 0.92603664
0.19399776, 0.93952996
0.50157853, 0.83347027
0.47790576, 0.91658138
0.07688283, 0.80188990
0.33252363, 0.90844126
0.10110688, 0.74854799
0.17112935, 0.93664801
0.16625720, 0.94134764
0.98983282, 0.73647447
0.32660663, 0.72160241
0.57390383, 0.87929180
0.36966032, 0.94091177
0.29736231, 0.90633997
0.52760798, 0.91865031
0.13258847, 0.50556192
0.39102039, 0.92776664
0.77333990, 0.55698518
0.25806930, 0.72790797
0.60586943, 0.88113244
0.17873317, 0.86574850
0.37495557, 0.69006766
0.40746229, 0.90091207
0.48334077, 0.77343602
0.23315817, 0.94547779
0.71308762, 0.88564452
0.06588725, 0.86509566
0.34808163, 0.93701674
0.95370905, 0.78070417
0.34755697, 0.89232803
0.65355483, 0.93424866
0.82300128, 0.80774668
0.40424173, 0.91692049
0.59875562, 0.92121774
0.43288856, 0.76358694
0.46430174, 0.88781159
0.22173009, 0.97165310
0.18573474, 0.88947798
0.30382448, 0.95128404
0.25687313, 0.93692612
0.22284554, 0.90875495
0.80622025, 0.87221808
0.15824517, 0.89800276
0.75403452, 0.85929591
0.01267532, 0.54238514
0.29425493, 0.95650994
0.60044294, 0.83482615
0.10631111, 0.65278724
0.98617068, 0.58293428
0.45025055, 0.90924327
0.20168349, 0.91354535
0.22409901, 0.95030556
0.40773004, 0.92443880
0.05362526, 0.80096454
0.03694493, 0.92261249
0.21720456, 0.78168135
0.88013578, 0.73203006
0.17074060, 0.96852627
0.16657006, 0.97324639
0.17052728, 0.66749994
0.22261916, 0.94355466
0.13540050, 0.94424264
0.02297440, 0.53798477
0.27005638, 0.92910069
0.61044577, 0.84799611
0.65303738, 0.88388537
0.25240527, 0.91661457
0.18360401, 0.97070667
0.55572791, 0.58415264
0.14305254, 0.74946360
0.23358394, 0.92215209
0.44958470, 0.90294401
0.17963353, 0.94130316
0.18503997, 0.92771927
0.27838589, 0.90956897
1.07139340, 0.88514527
0.24831300, 0.95399627
0.16295862, 0.92216037
0.09042870, 0.82694582
0.42884373, 0.63749431
0.96226716, 0.76706715
0.01120544, 0.99785519
0.28575906, 0.94407510
0.32487656, 0.95419417
0.05805006, 0.94520231
0.34437084, 0.90761748
0.26607194, 0.76091660
0.26322436, 0.92491999
0.73136427, 0.87925611
0.27602790, 0.91250231
0.32768147, 0.86368810
0.74981991, 0.74346699
0.36812220, 0.66480580
1.00020207, 0.67824049
0.43824278, 0.89430289
0.75757112, 0.76241757
0.22202767, 0.93108287
0.03361128, 0.99575467
0.89135161, 0.85169233
0.34013812, 0.80085459
0.38281777, 0.91806587
0.18140044, 0.58655982
0.48414143, 0.91919903
0.38955659, 0.92672914
0.27485944, 0.93968447
0.42100032, 0.96543826
0.01192425, 0.52043544
0.21922609, 0.94747964
0.54740794, 0.81888996
0.62252288, 0.87971972
0.10875572, 0.98600421
0.49569812, 0.79458897
0.56529124, 0.83195809
0.37759277, 0.91427611
0.07811565, 0.96194291
0.28362470, 0.94312216
0.39957617, 0.81301890
0.60728183, 0.91183660
0.16613118, 0.92459817
0.28915366, 0.92912628
0.08511137, 0.56292841
0.68002874, 0.73966542
0.10510939, 0.82158234
0.87045142, 0.56611385
0.36359616, 0.93140052
0.24037289, 0.78708011
0.08581938, 0.92631059
0.51185372, 0.84904869
0.40051308, 0.91898114
0.32769840, 0.95071447
0.29163766, 0.92634983
0.32143707, 0.79863008
1.25265494, 0.67592352
0.05928105, 0.88490775
0.23315300, 0.90246982
0.42739403, 0.88737803
0.51469896, 0.93838938
0.46728491, 0.88959635
0.54001841, 0.94270498
0.27278485, 0.94117654
0.75747576, 0.84955343
0.28806922, 0.93798955
1.02475816, 0.72402190
0.04513987, 0.94770021
0.35050244, 0.85636886
0.17325629, 0.95072764
0.52964701, 0.82961071
0.30722679, 0.63070332
1.31927384, 0.85397679
0.08401653, 0.84737792
0.30076997, 0.94844681
0.97744484, 0.88656919
0.14726451, 0.93084683
1.07603809, 0.75221637
0.37936857, 0.90224314
0.08186091, 0.94631517
0.69586644, 0.78435289
0.54529631, 0.93628703
0.76415329, 0.88262330
0.11745545, 0.86739775
0.25223808, 0.94875423
0.24157416, 0.92726017
1.01791490, 0.64254348
0.84881792, 0.88962814
0.17515202, 0.95690869
0.22120117, 0.94521859
0.38154470, 0.82495538
0.28833337, 0.79706497
0.15709669, 0.92763624
0.39379038, 0.91944908
0.04129060, 0.98989028
0.02478714, 0.83407370
0.43958523, 0.84917468
0.44015641, 0.90812393
0.09200238, 0.88892508
0.32281063, 0.92102850
0.18363581, 0.66865474
0.11494361, 0.94489722
0.35078293, 0.85716851
0.35083005, 0.91056068
0.61716861, 0.85471406
0.44574863, 0.68472834
0.06504208, 0.76686124
1.04479454, 0.72987796
0.24663897, 0.91635760
0.51849131, 0.88469784
0.47306041, 0.80175577
0.66532427, 0.78914022
0.20626769, 0.94296039
0.15928106, 0.93184274
0.15839684, 0.81399472
0.90856012, 0.66343956
0.33040247, 0.95109493
0.90245912, 0.81799379
0.48023164, 0.91141216
0.41174362, 0.92602034
0.42515965, 0.63183249
0.14362595, 0.95532379
0.35412419, 0.72373586
0.25568127, 0.88197965
0.50456682, 0.74396043
0.25397334, 0.91810689
0.15564938, 0.89870763
0.43969904, 0.90203475
0.23131929, 0.95541368
0.68626036, 0.87867674
0.32972461, 0.92308357
0.71582333, 0.75408061
0.65692910, 0.87882703
0.59516276, 0.75668612
0.28021315, 0.94383365
0.30169629, 0.89886895
0.10290594, 0.94616038
0.00632254, 0.99495522
0.32118636, 0.76832521
0.25482248, 0.82447955
0.58994736, 0.86004271
0.26443435, 0.94769851
0.28082121, 0.93442235
0.15566042, 0.89495295
0.12587718, 0.64725004
0.39263088, 0.66617445
0.91292327, 0.81047658
0.22724692, 0.95146402
0.77213142, 0.82563044
0.44000396, 0.90979289
0.44810246, 0.87216152
1.36488015, 0.73038614
0.75912457, 0.94502814
0.27623966, 0.82654655
0.05862826, 0.59577831
0.28406172, 0.94474054
0.29876826, 0.69632570
0.44163107, 0.87583754
0.79559963, 0.85855531
1.03755593, 0.81924808
0.22555753, 0.90787241
0.16970994, 0.69326555
1.70599651, 0.59852344
0.46745827, 0.84769890
0.38811325, 0.70322763
0.33688589, 0.93466137
0.12963847, 0.70861763
0.57359273, 0.90541642
0.56756977, 0.92130139
0.30524533, 0.92093906
0.08142837, 0.67043675
0.94189504, 0.83389925
0.53450139, 0.86170696
1.02673303, 0.85053723
0.13300645, 0.97589581
0.33675313, 0.88832882
0.34465315, 0.88933525
0.64140582, 0.61201910
0.23254491, 0.94576173
0.27876804, 0.95138780
0.34214379, 0.93182406
0.57628746, 0.87567793
0.62052286, 0.87700121
0.94575854, 0.76643025
0.08540689, 0.85683845
0.77659087, 0.62294284
0.15821975, 0.95038232
0.47146096, 0.75636780
0.21605657, 0.64955740
0.22887995, 0.65985563
0.31444014, 0.90234744
0.83052320, 0.76242714
0.09798649, 0.95151602
0.70531163, 0.87395559
0.74926321, 0.70080602
0.12552179, 0.98672022
0.27170626, 0.75998559
0.87411040, 0.83460107
0.11763655, 0.52845341
0.67850086, 0.81368639
0.61192508, 0.87568102
0.61109783, 0.88421914
0.62795486, 0.57262216
1.48029542, 0.59312166
0.10019505, 0.87042727
0.23262429, 0.94058106
0.54995348, 0.87468357
1.37399640, 0.62204892
0.52940622, 0.93423380
0.02456084, 0.99243114
0.59339986, 0.83410501
0.58586220, 0.87416658
0.35368842, 0.93364453
0.36789982, 0.89174383
0.73068403, 0.87359008
0.81629138, 0.69041455
0.27294548, 0.89189088
0.10799606, 0.91123641
0.55865347, 0.80940450
0.04081451, 0.77043044
0.22379153, 0.77369524
0.36798927, 0.96274151
0.21233035, 0.94730373
0.31181895, 0.76595895
0.21728927, 0.78851502
0.37037386, 0.87740182
0.76127769, 0.81236166
0.22248388, 0.93338705
0.29267184, 0.92611081
0.41675651, 0.85789038
0.55438592, 0.90851553
0.57784985, 0.80497659
0.07381451, 0.87825580
0.20361950, 0.94148781
0.07220678, 0.81820409
0.19817769, 0.96161060
0.03207807, 0.82255507
0.63630943, 0.69434974
0.26754502, 0.94083946
0.10185002, 0.61843930
0.20536091, 0.83068800
0.43162582, 0.89770414
0.11648221, 0.95048355
0.17434877, 0.94951241
